도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
"김영철, 타일러의 진짜 미국식 영어(한 마디를 해도 통하는)",,20171208,외국어,14800,9.3,328,1,19,37,1
가면산장 살인사건(양장본 HardCover),,20140926,소설,14800,9.3,336,0,9,38,1
무엇이 되지 않더라도,,20171218,시/에세이,15000,8.8,284,1,11,39,1
아르테미스,달에 사는 수학 천재의 기발한 범죄 프로젝트,20171130,소설,15000,9.2,448,1,5,40,1
스님의 주례사,행복한 결혼생활을 위한 남녀 마음 이야기,20100913,종교,12000,7.9,271,0,7,41,1
미움받을 용기,자유롭고 행복한 삶을 위한 아들러의 가르침,20141117,인문,14900,9.2,336,1,7,42,1
엄마의 자존감 공부,천 번을 미안해도 나는 엄마다,20171110,자기계발,16000,8.8,304,1,10,43,1
너라는 계절(감성 일러스트 에디션),김지훈 이야기 산문집,20171123,시/에세이,14800,9,440,0,6,44,1
완벽한 공부법,모든 공부의 최고의 지침서,20170106,자기계발,19800,9,516,1,7,45,1
설민석의 조선왕조실록,대한민국이 선택한 역사 이야기,20160720,역사/문화,22000,9.1,504,0,11,46,1
사피엔스,유인원에서 사이보그까지 인간 역사의 대담하고 위대한 질문,20151124,인문,22000,9.3,636,1,4,47,1
블록체인 혁명(양장본 HardCover),"제4차 산업혁명 시대, 인공지능을 뛰어넘는 거대한 기술",20170120,경제/경영,25000,8.2,588,1,7,48,1
오리진. 1,,20171123,소설,13000,9.1,372,0,6,49,1
주식투자 무작정 따라하기(개정판),70만 왕초보가 감동했다! 완벽한 투자 입문서!,20170102,경제/경영,16500,8.5,400,0,13,50,1
넛지 : 똑똑한 선택을 이끄는 힘(양장본 HardCover),,20090422,경제/경영,15500,8.8,428,1,18,51,1
"취향을 설계하는 곳, 츠타야",혁신의 아이콘 마스다 무네아키 34년간의 비즈니스 인사이트,20171121,경제/경영,17800,9.3,428,1,15,52,1
혼자 잘해주고 상처받지 마라(스페셜 에디션)(양장본 HardCover),,20171225,자기계발,15000,8.8,288,0,15,53,1
세계미래보고서 2018,세계적인 미래연구기구 밀레니엄 프로젝트의 2018 대전망,20171215,경제/경영,16000,8.7,352,0,12,54,1
해커스 토익 스타트 리딩(Hackers TOEIC Start Reading)(신토익 Edition)(3판),본 교재 무료 동영상강의 + 온라인 신토익 모의고사,20190116,외국어,14900,9.4,582,0,13,55,1
신과 함께: 저승편. 1(개정판),,20170710,만화,11000,9.8,256,0,13,56,1
설민석의 한국사 대모험. 5,조선 시대 편: 온달이 아빠는 너무 바빠요!,20171215,어린이(초등),10500,9.4,204,1,15,57,1
영어회화 100일의 기적,100일 후에는 나도 영어로 말한다!,20150525,외국어,13500,8.8,256,1,13,58,1
부의 추월차선,부자들이 말해 주지 않는 진정한 부를 얻는 방법,20130820,경제/경영,15000,8.9,392,1,7,59,1
약간의 거리를 둔다,소노 아야코 에세이,20161020,시/에세이,9900,8.6,160,1,10,60,1
비트코인 현상 블록체인 2.0,"가상화폐, 금융혁명 그 이상을 꿈꾸다",20170710,경제/경영,19000,9.1,472,0,16,61,1
눈보라 체이스,,20171220,소설,13800,9.1,368,1,7,62,1
하루 3줄 영어 일기,"조금씩, 매일, 계속 영어가 일취월장하는 3대 습관",20171127,자기계발,15000,9.3,380,0,11,63,1
도망치고 싶을 때 읽는 책,삶에 지친 당신을 위한 피로회복 심리학,20171205,인문,13800,8.9,216,1,14,64,1
횡설수설하지 않고 정확하게 설명하는 법,당신이 설명을 못하는 데는 사소한 이유가 있다,20170828,자기계발,13000,8.9,224,1,21,65,1
호모 데우스,미래의 역사,20170519,인문,22000,9.3,630,1,6,66,1
스물아홉 생일 1년 후 죽기로 결심했다,제1회 일본감동대상 대상 수상작,20120720,시/에세이,12800,9.2,235,0,21,67,1
착! 붙는 일본어 독학 첫걸음(CD1장포함),하루 한 시간 한 달 완성,20151015,외국어,14000,9.5,248,0,16,68,1
제4차 산업혁명(클라우스 슈밥의),,20160420,경제/경영,15000,8.8,300,1,8,69,1
꽃을 보듯 너를 본다(J.H CLASSIC 2)(양장본 HardCover),나태주 시집,20150620,시/에세이,10000,9.2,184,0,11,70,1
꿈을 꾸었다고 말했다(제42회 이상문학상 작품집 2018년),,20180112,소설,14800,9.2,320,0,11,71,1
오직 두 사람,김영하 소설,20170525,소설,13000,9.2,272,1,7,72,1
신과 함께: 이승편. 1(개정판),,20170710,만화,13000,9.9,316,0,13,73,1
유시민의 글쓰기 특강,,20150410,인문,15000,9.5,292,1,11,74,1
신비아파트 고스트볼X의 탄생. 1,,20171222,어린이(초등),9500,9.7,184,0,18,75,1
완벽하지 않은 것들에 대한 사랑,온전한 나를 위한 혜민 스님의 따뜻한 응원,20160203,시/에세이,14800,9.5,296,1,17,76,1
신과 함께: 신화편. 1(개정판),,20170710,만화,11000,9.9,248,0,13,77,1
아무것도 아닌 지금은 없다,,20170801,시/에세이,13000,9.4,240,1,14,78,1
허영만의 3천만원. 1: 주식에 빠지다,왕초보 허영만의 주식투자 도전기,20180102,경제/경영,13900,7.5,324,1,21,79,1
하루 5분 아침 일기,,20171106,자기계발,15800,9.5,280,0,11,80,1
좀비고등학교 코믹스. 4,,20171215,어린이(초등),9800,8.7,160,0,13,81,1
채식주의자,,20071030,소설,12000,8.7,247,0,5,82,1
나의 한국현대사,"1959-2014, 55년의 기록",20140710,역사/문화,18000,9,420,1,8,83,1
인간 실격(세계문학전집 103),,20120410,소설,8000,9.3,192,1,5,84,1
빨강머리 앤이 하는 말,아직 너무 늦지 않았을 우리에게,20160715,시/에세이,16000,9.3,336,1,12,85,1
국가란 무엇인가(개정신판),,20170123,인문,15000,9.4,334,1,8,86,1
코스모스(보급판),,20100120,과학,18500,9.2,719,1,4,87,1
유병재 농담집 블랙코미디,,20171030,시/에세이,13000,8.9,200,1,13,88,1
청춘의 독서,세상을 바꾼 위험하고 위대한 생각들,20170707,인문,14800,9.4,328,1,6,89,1
세상에서 가장 짧은 세계사,"2,000년 유럽의 모든 역사를 이해하기 위한 최소한의 지식",20171107,역사/문화,16000,8.9,296,1,14,90,1
지적 대화를 위한 넓고 얕은 지식: 현실너머 편,"철학, 과학, 예술, 종교, 신비 편",20150204,인문,16000,9.4,376,0,26,91,1
해커스 토익 스타트 리스닝(Hackers TOEIC Start Listening)(신토익 Edition),"온라인 신토익 모의고사, 받아쓰기&쉐도잉 프로그램",20190130,외국어,14900,9.4,584,0,14,92,1
딸에 대하여(오늘의 젊은 작가 17)(양장본 HardCover),김혜진 장편소설,20170915,소설,13000,9.2,216,1,6,93,1
모든 것이 되는 법,꿈이 너무 많은 당신을 위한 새로운 삶의 방식,20171130,자기계발,14800,8.6,264,1,10,94,1
"명견만리: 정치, 생애, 직업, 탐구 편",지금까지 경험하지 못한 새로운 사회를 말하다,20170605,경제/경영,15800,9.6,304,1,22,95,1
살인자의 기억법,김영하 장편소설,20130725,소설,10000,9.1,176,1,8,96,1
노르웨이의 숲(양장본 HardCover),,20170807,소설,15000,9.1,572,1,7,97,1
임신 출산 육아 대백과(2019~2020)(개정판),술술 잘 읽히는 첫아기 잘 키우는 법,20190701,가정/육아,18500,9.6,410,0,12,98,1
불행 피하기 기술,인생을 움직이는 52가지 비밀,20180120,자기계발,15800,8.5,400,1,9,99,1
하늘 100층짜리 집(양장본 HardCover),,20171225,유아(0~7세),12000,8.5,32,0,11,100,1
너의 췌장을 먹고 싶어(노블판),,20170401,소설,13800,9.5,328,0,12,101,1
시로 납치하다,인생학교에서 시 읽기. 1,20180114,시/에세이,13000,9.5,248,0,7,102,1
해커스 토익 700+ LC+RC(한 권으로 끝내는),신토익 출제유형 100% 반영,20191227,외국어,19500,9.4,596,0,17,103,1
차트의 기술(개정판),한 권으로 끝내는 기술적 분석의 모든 것,20130620,경제/경영,22000,9,496,1,6,104,1
하늘과 바람과 별과 시(미니북)(초판본)(윤동주 육필원고 리마스터링 초판본),,20171114,시/에세이,6000,9.7,224,0,12,105,1
쇼코의 미소,최은영 소설,20190620,소설,12000,9.5,296,1,6,106,1
용의자 X의 헌신(양장본 HardCover),,20170830,소설,16800,9.6,448,0,9,107,1
언스크립티드,부의 추월차선 완결판,20180117,경제/경영,19800,8.8,496,1,6,108,1
시원스쿨 기초 영어법(개정판)(CD1장포함),,20121210,외국어,15000,8.9,304,1,11,109,1
아픔이 길이 되려면(양장본 HardCover),정의로운 건강을 찾아 질병의 사회적 책임을 묻다,20170913,인문,18000,9.6,320,1,10,110,1
현남 오빠에게,페미니즘 소설,20171115,소설,14000,9,284,1,7,111,1
기사단장 죽이기. 1: 현현하는 이데아(양장본 HardCover),무라카미 하루키 장편소설,20170712,소설,16300,9.2,568,1,21,112,1
"멈추면, 비로소 보이는 것들(개정판)",혜민 스님과 함께하는 내 마음 다시보기,20170315,시/에세이,14800,9.4,320,0,15,113,1
모든 관계는 말투에서 시작된다(10만 부 기념 스페셜 에디션),기분 좋은 사람으로 기억되는 사소한 습관,20181101,자기계발,12800,8.5,200,1,16,114,1
검사내전,"생활형 검사의 사람 공부, 세상 공부",20180119,정치/사회,15000,8.5,384,1,4,115,1
남아 있는 나날(모던 클래식 34),,20140128,소설,13000,9,310,1,8,116,1
세상을 바꾸는 언어,민주주의로 가는 말과 글의 힘,20180125,정치/사회,15000,8.4,236,1,10,117,1
놓지 마 과학!. 6: 정신이 실험에 정신 놓다,놓지 마 정신줄 학습 만화,20171229,어린이(초등),9800,9.7,184,0,26,118,1
그릿(Grit),"IQ, 재능, 환경을 뛰어넘는 열정적 끈기의 힘",20161028,자기계발,16000,8.9,416,0,2,119,1
똑똑한 부동산 투자(부동산 효녀 아임해피의),"5년 이기는 부동산 해법, 이 책에 다 있다!",20180109,경제/경영,15000,9.1,248,0,10,120,1
참 소중한 너라서(있는 그대로),지금도 충분히 아름다운 당신에게,,,,9.1,0,0,9,121,1
오늘의 인생,,20181217,만화,13000,8.9,240,0,6,122,1
콘텐츠의 미래,"콘텐츠 함정에서 벗어나는 순간, 거대한 기회가 열린다",20171113,경제/경영,28000,8.9,744,1,7,123,1
그릿(어린이를 위한),재능을 뛰어넘는 열정적 끈기의 힘,20171226,어린이(초등),12000,9.2,196,1,2,124,1
피버 코드(메이즈 러너 시리즈 0.5),,20171227,소설,14800,9.8,456,0,5,125,1
겟 스마트,생각하고 행동하는 최단거리형 노력의 힘,20171125,자기계발,15000,8.3,240,1,5,126,1
마법천자문. 41: 내가 나아갈 길! 길 도,,20180125,어린이(초등),9800,9.2,159,0,24,127,1
끌리는 사람은 매출이 다르다,한 달 만에 수익을 30배 올리는 협상 노하우,20171129,경제/경영,13500,8.9,220,1,15,128,1
스페셜솔져 코믹스. 8,,20180120,어린이(초등),9800,7.9,160,0,12,129,1
욱하는 성질 죽이기,행복하고 싶으면 분노를 조절하라!,20141010,자기계발,15000,9.3,272,1,10,130,1
도티&잠뜰 스토리북-방탈출 대작전,,20171102,어린이(초등),8500,9.2,104,0,18,131,1
인플레이션,"부의 탄생, 부의 현재, 부의 미래",20171027,경제/경영,18000,8.2,376,1,5,132,1
비행운,김애란 소설집,20120719,소설,12000,9.5,350,1,3,133,1
마인크래프트: 좀비 섬의 비밀(양장본 HardCover),마인크래프트 공식 스토리북,20171211,어린이(초등),12800,9.6,272,0,16,134,1
해커스 보카(Hackers Vocabulary)(개정판 2판),토플/IELTS/텝스/공무원/SAT/특목고,20150701,외국어,16900,9.3,366,0,6,135,1
데미안(세계문학전집 44),,20090120,소설,8000,9.4,240,1,3,136,1
역시 내 청춘 러브코메디는 잘못됐다. 12(L노벨(L Novel)),,20180110,소설,7200,9.6,392,1,23,137,1
아몬드(양장본 HardCover),손원평 장편소설,20170331,소설,12000,9.3,263,0,3,138,1
열혈강호. 74,,20171230,만화,4500,8.8,198,1,8,139,1
매일 아침 써봤니?,7년을 매일같이 쓰면서 시작된 능동태 라이프,20180112,자기계발,13800,8.8,248,1,10,140,1
이 삶을 사랑하지 않을 이유가 없다,죽음을 앞둔 서른여덟 작가가 전하는 인생의 의미,20171205,시/에세이,14000,9.5,376,1,19,141,1
나의 문화유산답사기. 9: 서울편(1),만천명월 주인옹은 말한다,20170821,역사/문화,18500,9,440,0,18,142,1
어쩌면 별들이 너의 슬픔을 가져갈지도 몰라(감성치유 라이팅북),김용택의 꼭 한번 필사하고 싶은 시,20150604,시/에세이,12800,9.4,280,0,23,143,1
운을 읽는 변호사,1만 명 의뢰인의 삶을 분석한 결과,20171023,자기계발,13800,8.9,246,1,9,144,1
서울 부동산의 미래,부동산 투자의 완벽한 사용 설명서,20171026,경제/경영,16500,9.4,300,1,10,145,1
대담한 작전,서구 중세의 역사를 바꾼 특수작전 이야기,20171218,역사/문화,18000,8.4,440,1,6,146,1
왜 나는 너를 사랑하는가(개정판)(양장본 HardCover),,20130115,소설,12000,9.1,278,1,13,147,1
마지막 패리시 부인(미드나잇 스릴러 시리즈),,20171130,소설,14800,9.3,488,1,10,148,1
차트분석 무작정 따라하기,한 권으로 끝내주는 주식 기술적 분석의 교과서,20170904,경제/경영,25000,9.4,400,1,13,149,1
너의 아름다움이 온통 글이 될까봐(문학동네시인선 100),문학동네시인선 기념 티저 시집,20171212,시/에세이,10000,9.3,248,1,18,150,1
나는 4시간만 일한다,디지털 노마드 시대 완전히 새로운 삶의 방식,20171020,자기계발,14800,8.7,368,1,11,151,1
말이 칼이 될 때,혐오표현은 무엇이고 왜 문제인가?,20180105,정치/사회,14000,9.3,264,1,9,152,1
알기 쉬운 블록체인(4차 산업혁명 총론 6),4차 산업혁명의 핵심 기술,20171213,경제/경영,19000,6.7,312,0,10,153,1
워런 버핏 바이블(양장본 HardCover),버핏이 직접 말해주는 투자와 경영의 지혜,20171215,경제/경영,28000,9.6,646,1,9,154,1
무작정 따라하기 오사카 교토(2017-2018),고베 나라 와카야마,20170615,여행,18800,9.4,864,0,15,155,1
이렇게 작지만 확실한 행복(양장본 HardCover),무라카미 하루키 감성 에세이,20150626,시/에세이,15000,9,284,0,14,156,1
옵션 B,"역경에 맞서고, 회복탄력성을 키우며, 삶의 기쁨을 찾는 법",20171105,자기계발,16000,8.6,304,1,4,157,1
데미안(초판본)(1919년 초판본 오리지널 표지 디자인)(양장본 HardCover),,20160627,소설,9800,9.7,276,1,3,158,1
달의 영휴,사토 쇼고 장편소설,20171130,소설,13800,9.2,404,1,5,159,1
무엇이든 쓰게 된다,소설가 김중혁의 창작의 비밀,20171218,인문,14800,9.2,292,1,10,160,1
35년. 1: 1910-1915 무단통치와 함께 시작된 저항,박시백 작품,20180102,역사/문화,14000,9.6,288,1,33,161,1
비트코인이 금화가 된다,당신의 부를 늘려줄 가상화폐,20171030,경제/경영,13800,7.9,216,1,12,162,1
잠. 1(양장본 HardCover),베르나르 베르베르 장편소설,20170608,소설,13800,9.3,336,1,4,163,1
어쩌면 내가 가장 듣고 싶었던 말,"괜찮은 척, 아무렇지 않은 척했던 순간에도",20170203,시/에세이,14000,9.3,256,0,18,164,1
그래머 게이트웨이 베이직: 초보를 위한 기초 영문법 (Grammar Gateway Basic Light Version)(해커스)(개정,기초영어 문법 한 달 완성,20190531,외국어,12900,9.1,210,0,29,165,1
블록체인 구조와 이론(위키북스 해킹&보안 시리즈 10),예제로 배우는 핀테크 핵심 기술,20170623,컴퓨터/IT,25000,9.1,264,0,11,166,1
무작정 따라하기 도쿄(2017-2018),요코하마 하코네 카마쿠라 에노시마 도쿄 디즈니 리조트,20170904,여행,18800,9.2,816,0,11,167,1
앨리스 죽이기,,20151221,소설,13500,8.9,364,1,7,168,1
해커스톡 왕초보 여행영어: 알파벳을 몰라도 술술 말하는 여행 영어회화(상황별 바로 찾아 말하는),MP3+동영상강의+해설 팟캐스트 추가 자료 제공,20160705,외국어,9800,9.2,216,0,38,169,1
윔피키드. 12: 아찔한 휴가 일기(양장본 HardCover),,20171130,어린이(초등),12000,9,224,0,19,170,1
너의 췌장을 먹고 싶어,,20170401,소설,13800,9.3,328,1,12,171,1
소년이 온다,한강 장편소설,20140519,소설,12000,9.6,216,0,6,172,1
나에게 고맙다,"가장 흔한 말, 정작 나에게 하지 못한 인사",20160701,시/에세이,13800,9.3,272,1,7,173,1
총 균 쇠,무기 병균 금속은 인류의 운명을 어떻게 바꿨는가,20051219,역사/문화,28000,9.1,751,0,5,174,1
달의 조각,불완전해서 소중한 것들을 위한 기록,20170125,시/에세이,13800,8.9,288,1,5,175,1
ETS 토익 공식입문서 RC,,20160506,외국어,14800,9.6,276,1,15,176,1
여덟 단어,인생을 대하는 우리의 자세,20130520,인문,15000,9.4,237,1,5,177,1
"시골 영어 선생, 비트코인 투자로 매월 1억 번다",,20171222,경제/경영,13800,6.7,224,1,27,178,1
코코(디즈니)(양장본 HardCover),디즈니 무비 동화,20171225,유아(0~7세),9500,9.6,72,0,2,179,1
어린왕자(초판본)(양장본 HardCover),1943년 오리지널 초판본 표지디자인,20160830,소설,9800,9.7,148,1,4,180,1
한 그릇 뚝딱 유아식,닥터오의 육아일기 속 편식 없이 잘 먹는 영양만점 레시피,20180110,요리,28000,9.4,792,0,11,181,1
일빵빵 영어회화. 1(스토리가 있는),,20120601,외국어,13800,9.6,240,0,11,182,1
