도서명,부제목,출간일,분야,정가,평점,쪽수,eBook 여부,제목 길이,순위,베스트셀러 여부
재무제표 모르면 주식투자 절대로 하지마라(스타강사 사경인 회계사의)(개정판),증권가 일타강사 사경인 회계사가 알려주는 재무제표 바이블,20200110,경제/경영,19800,9.1,360,1,22,28,1
이미 어쩔 수 없는 힘듦이 내게 찾아왔다면,,20200324,시/에세이,13500,8.6,216,0,23,29,1
지적 대화를 위한 넓고 얕은 지식. 1,한 권으로 현실 세계를 통달하는 지식 여행서,20200205,인문,16000,9.2,388,1,21,30,1
사랑은 내 시간을 기꺼이 건네주는 것이다(양장본 HardCover),이기주 앤솔로지,20200318,시/에세이,14500,9.3,192,1,22,31,1
딸에게 보내는 심리학 편지(10만 부 기념 스페셜 에디션),30년 동안 미처 하지 못했던 그러나 꼭 해 주고 싶은 이야기들,20200128,인문,16000,9.4,336,1,14,32,1
이 한마디가 나를 살렸다,100번 넘어져도 101번 일으켜 세워준 김미경의 말,20200325,자기계발,16000,9.2,280,1,13,33,1
지쳤거나 좋아하는 게 없거나,,20190904,시/에세이,13500,8.5,248,1,15,34,1
사피엔스,유인원에서 사이보그까지 인간 역사의 대담하고 위대한 질문,20151124,인문,22000,9.3,636,1,4,35,1
밤은 이야기하기 좋은 시간이니까요,이도우 산문집,20200331,시/에세이,15000,9.4,328,1,18,36,1
명리심리학,사는 게 내 마음 같지 않을 때,20200225,인문,16000,9.1,308,1,5,37,1
부의 추월차선,부자들이 말해 주지 않는 진정한 부를 얻는 방법,20130820,경제/경영,15000,8.9,392,1,7,38,1
코스모스(보급판),,20100120,과학,18500,9.2,719,1,4,39,1
페스트(초판본)(1947년 오리지널 초판본 표지디자인)(양장본 HardCover),,20200320,소설,13800,9.1,432,1,3,40,1
이상한 수학책(양장본 HardCover),그림으로 이해하는 일상 속 수학 개념들,20200320,과학,24000,9.3,512,1,7,41,1
우리가 빛의 속도로 갈 수 없다면(양장본 HardCover),김초엽 소설,20190624,소설,14000,9.4,330,1,18,42,1
설민석의 삼국지. 1,"누구나 쉽게 시작하고, 모두가 빠져드는 이야기",20190717,인문,22000,9.3,440,0,11,43,1
흔한남매 안 흔한 일기. 1(양장본 HardCover),,20200227,어린이(초등),12000,9.3,144,0,15,44,1
사람은 어떻게 생각하고 배우고 기억하는가,하버드 최고의 뇌과학 강의,20200320,자기계발,17000,9.5,400,0,22,45,1
우리가 인생이라 부르는 것들,자기 삶의 언어를 찾는 열네 번의 시 강의,20200225,인문,16000,9.7,356,1,15,46,1
나는 나로 살기로 했다,,20200316,시/에세이,13800,9,288,1,12,47,1
설민석의 세계사 대모험. 5,이탈리아편: 위기의 르네상스,20200415,어린이(초등),12000,9.7,208,0,15,48,1
선물주는산타의 주식투자 시크릿,8천만 원 종잣돈으로 124배의 수익을 올린 투자 고수가 되기까지,20200416,경제/경영,16000,9.5,276,1,16,49,1
경제기사 궁금증 300문 300답(2020),"불확실성의 시대, 경제기사 속에 답이 있다",20191225,경제/경영,19800,9.6,600,0,18,50,1
부자 아빠 가난한 아빠. 1(20주년 특별 기념판)(개정증보판),,20180222,경제/경영,15800,9.1,448,1,15,51,1
움직임의 힘,"운동은 어떻게 행복과 희망, 친밀감과 용기를 찾도록 돕는가",20200401,자기계발,18800,9.4,332,1,6,52,1
원피스. 95,오뎅의 모험,20200331,만화,5000,9.2,200,0,7,53,1
Go Go 카카오프렌즈. 13: 호주,세계 역사 문화 체험 학습만화,20200325,어린이(초등),12000,9.7,176,0,20,54,1
사장을 위한 MBA 필독서 50(CEO의 서재 시리즈 21),세계 엘리트들이 읽는 MBA 필독서 50권을 한 권에,20200330,경제/경영,19800,9.6,404,1,17,55,1
"1일 1페이지, 세상에서 가장 짧은 교양 수업 365",,20191030,인문,16000,9.4,392,1,29,56,1
사서함 110호의 우편물,이도우 장편소설,20160318,소설,13000,9.6,480,1,13,57,1
설민석의 조선왕조실록,대한민국이 선택한 역사 이야기,20160720,역사/문화,22000,9.1,504,0,11,58,1
여행의 이유,김영하 산문,20190417,시/에세이,13500,9.3,216,1,6,59,1
호밀밭의 파수꾼(세계문학전집 47),,20090120,소설,8000,9.5,286,0,8,60,1
마음을 읽는 아이 오로르,,20200228,소설,15000,9.8,240,0,13,61,1
당신의 삶에 명상이 필요할 때,"오직 ‘나’다운 답들이 쌓여 있는 곳, 그 유일한 공간을 찾아서",20200305,자기계발,16500,9.4,363,1,16,62,1
신친일파,반일 종족주의의 거짓을 파헤친다,20200403,정치/사회,18000,8.9,336,1,4,63,1
어둠의 눈,딘 쿤츠 장편소설,20200410,소설,16000,9.3,350,1,5,64,1
진짜 부자 가짜 부자,사경인 회계사의 부자 되는 돈 공부,20200417,경제/경영,17000,9.2,344,1,11,65,1
타이탄의 도구들(리커버 에디션),,20200309,자기계발,15000,9.2,367,1,8,66,1
시작의 기술(양장본 HardCover),침대에 누워 걱정만 하는 게으른 완벽주의자를 위한 7가지 무기,20190417,자기계발,16000,9.2,227,1,6,67,1
"입시설계, 초등부터 시작하라",서울대 입학사정관이 알려주는 입시 맞춤형 공부법,20200402,가정/육아,16000,9.3,272,1,15,68,1
내가 죽으면 장례식에 누가 와줄까(너나들이 리커버 에디션),,20200116,시/에세이,15000,9.6,252,1,18,69,1
봉제인형 살인사건,,20171020,소설,15000,9.1,400,1,9,70,1
언컨택트,더 많은 연결을 위한 새로운 시대 진화 코드,20200420,경제/경영,18000,8.7,312,1,4,71,1
언어의 온도(3주년 150만부 기념 에디션),말과 글에는 나름의 따뜻함과 차가움이 있다,20160819,시/에세이,13800,8.8,308,1,6,72,1
꽃을 보듯 너를 본다(J.H CLASSIC 2)(양장본 HardCover),나태주 시집,20150620,시/에세이,10000,9.2,184,0,11,73,1
알사탕(그림책이 참 좋아 39)(양장본 HardCover),,20170325,유아(0~7세),12000,9.2,48,0,3,74,1
스스로 행복하라,법정 스님 열반 10주기 특별판,20200106,시/에세이,12000,9.3,216,1,8,75,1
추리 천재 엉덩이 탐정. 9: 세 마리 행운 고양이 사건,,20200115,어린이(초등),12000,9.2,88,0,31,76,1
지적 대화를 위한 넓고 얕은 지식. 2,한 권으로 현실 세계를 통달하는 지식 여행서,20200205,인문,16000,9.4,334,1,21,77,1
아내를 모자로 착각한 남자(개정판)(양장본 HardCover),,20160817,과학,18500,9.2,396,1,14,78,1
서울 아파트 지도,돈 되는 아파트만 골라낸 특급 답사기,20200413,경제/경영,18000,8.5,364,1,9,79,1
펭수 펭아트 #컬러링북,,20200406,예술/대중문화,18000,9.2,136,0,12,80,1
나미야 잡화점의 기적(양장본 HardCover),,20121219,소설,14800,9.3,456,1,11,81,1
인생의 마지막 순간에서,죽음과 죽어감에 관한 실질적 조언,20190619,시/에세이,16500,9,340,1,12,82,1
내가 만난 1%의 사람들,,20200227,자기계발,16800,9.4,416,0,13,83,1
심리학을 만나 행복해졌다,복잡한 세상과 사람의 마음을 꿰뚫어 보는 심리법칙 75,20200310,자기계발,15800,9.6,336,1,13,84,1
해커스 토익 RC 리딩(Reading)(2020)(개정판 8판),"토익 리딩의 기본서, 문법/독해/어휘에서 실전까지",20200302,외국어,18800,9.5,800,0,12,85,1
12가지 인생의 법칙,혼돈의 해독제,20181030,인문,16800,9,552,1,11,86,1
선량한 차별주의자,,20190717,정치/사회,15000,8.7,244,0,9,87,1
정의란 무엇인가(마이클 샌델),"한국 200만 부 돌파, 37개국에서 출간된 세계적 베스트셀러",20141120,인문,15000,9.4,443,0,8,88,1
이상한 과자 가게 전천당. 1(양장본 HardCover),,20190705,어린이(초등),12000,9.6,148,0,16,89,1
저는 주식투자가 처음인데요: 기본편(2020),완전 생초보의 주식투자 입문기,20200106,경제/경영,16500,9.4,424,1,19,90,1
이기적 유전자(40주년 기념판),,20181020,과학,20000,9.3,632,1,7,91,1
영어 회화의 결정적 단어들,,20200306,외국어,15000,9.1,320,1,14,92,1
나에게 시간을 주기로 했다,매일 흔들리지만 그래도,20200401,시/에세이,13800,9.6,268,0,14,93,1
나는 인생에서 중요한 것만 남기기로 했다,단순한 삶이 불러온 극적인 변화,20200310,자기계발,15000,9.3,240,1,22,94,1
구름빵(양장본 HardCover),,20191205,유아(0~7세),13000,9.3,36,0,3,95,1
하체 밸런스 스트레칭,여자의 평생 건강과 몸매를 만드는 하루 5분의 기적,20190318,건강,15500,9.6,272,1,11,96,1
아주 작은 습관의 힘,최고의 변화는 어떻게 만들어지는가,20190226,자기계발,16000,9.4,360,1,11,97,1
이정현의 집밥레스토랑,이정현의 행복한 집밥이야기 101가지 요리,20200429,요리,22000,8,388,1,11,98,1
영어회화 이디엄(미국적인 너무나 미국적인),,20200103,외국어,15000,9.6,336,1,8,99,1
에이트(양장본 HardCover),인공지능에게 대체되지 않는 나를 만드는 법,20191021,자기계발,17000,8.4,308,1,3,100,1
너에게만 좋은 사람이 되고 싶어(리커버 한정판),유귀선 에세이,20191016,시/에세이,13500,9.2,244,1,17,101,1
작은 아씨들(영화 공식 원작 소설 오리지널 커버),,20200212,소설,16500,9.4,976,1,6,102,1
수학의 쓸모(양장본 HardCover),불확실한 미래에서 보통 사람들도 답을 얻는 방법,20200402,과학,22000,9.5,384,1,6,103,1
멋진 신세계,,20150612,소설,13800,9.5,400,1,6,104,1
무조건 돈이 되는 공부를 하라,직장인에서 벗어나 돈과 시간에서 자유로운 삶을 사는 최단기 최적의 비결,20200402,경제/경영,15000,7.9,264,0,16,105,1
데미안(세계문학전집 44),,20090120,소설,8000,9.4,240,1,3,106,1
페스트(세계문학전집 133),,20151226,소설,14000,9.4,384,1,3,107,1
좀비고등학교 코믹스. 17(반양장),,20200310,어린이(초등),9800,9.3,160,0,14,108,1
일의 기쁨과 슬픔,장류진 소설집,20191025,소설,14000,9.2,236,0,9,109,1
임신 출산 육아 대백과(2019~2020)(개정판),술술 잘 읽히는 첫아기 잘 키우는 법,20190701,가정/육아,18500,9.6,410,0,12,110,1
넛지(양장본 HardCover),,20181123,경제/경영,18000,9.3,428,1,2,111,1
내 인생 구하기(양장본 HardCover),삶을 마냥 흘려보내고 있는 무기력한 방관주의자를 위한 개입의 기술,20200327,자기계발,16000,8.9,212,1,8,112,1
수상한 화장실(북멘토 가치동화 38),,20200327,어린이(초등),11500,9.5,204,0,7,113,1
오늘 밤은 굶고 자야지,박상영 에세이,20200316,시/에세이,13500,9,260,1,12,114,1
아이디어 불패의 법칙(양장본 HardCover),구글 최고의 혁신 전문가가 찾아낸 비즈니스 설계와 검증의 방법론,20200330,경제/경영,19800,9.3,384,1,11,115,1
세상의 주인(Lord Of The World),로버트 휴 벤슨 장편 소설,20200410,소설,15000,9.3,464,1,6,116,1
동물농장(세계문학전집 5),,20090107,소설,7000,9.6,160,0,4,117,1
돌이킬 수 없는 약속,,20170202,소설,15000,8.6,380,1,11,118,1
이방인 페스트(카뮈 서거 60주년 추모 에디션)(한정판)(양장본 HardCover),,20200416,소설,18000,9.5,528,0,7,119,1
해커스 토익 스타트 리딩(Reading) RC(2020)(개정판 4판),초보를 위한 토익 입문서,20200220,외국어,14900,9.5,580,0,13,120,1
나는 개다(그림책이 참 좋아 56),,20190415,유아(0~7세),13000,9.4,48,0,5,121,1
5일의 기적 당독소 다이어트,비만과 대사질환을 한 번에 해결하는 한국형 단식모방 다이어트,20200410,건강,14500,9.6,257,1,15,122,1
메타인지 학습법,생각하는 부모가 생각하는 아이를 만든다,20190626,가정/육아,15000,9.5,260,1,8,123,1
해커스 토익 LC 리스닝(Listening) (2020)(개정판 8판),"2020 최신개정판, 토익 리스닝의 기본서, 토익 LC 기본에서 실전까지",20200318,외국어,18800,9.7,626,0,13,124,1
해빗,내 안의 충동을 이겨내는 습관 설계의 법칙,20191217,자기계발,17000,9.5,388,1,2,125,1
미움받을 용기,자유롭고 행복한 삶을 위한 아들러의 가르침,20141117,인문,14900,9.2,336,1,7,126,1
부의 인문학,슈퍼리치의 서재에서 찾아낸 부자의 길,20191004,경제/경영,15000,8.7,294,1,6,127,1
질병이 바꾼 세계의 역사,인류를 위협한 전염병과 최고 권력자들의 질병에 대한 기록,20200319,역사/문화,17000,9.2,376,1,13,128,1
코스모스: 가능한 세계들(반양장),,20200320,과학,22000,9.6,464,0,13,129,1
"돈, 뜨겁게 사랑하고 차갑게 다루어라(코스톨라니 투자총서 1)",,20150930,경제/경영,12000,9.6,304,0,20,130,1
월급쟁이 재테크 상식사전(개정판),,20190607,경제/경영,17500,9.5,584,1,13,131,1
루팡의 딸,,20190925,소설,15000,9.3,310,1,5,132,1
금융 위기 템플릿(레이 달리오의)(전3권),다가올 금융 위기를 대비하는 원칙,20200224,경제/경영,43000,9.2,668,1,9,133,1
방구석 미술관(10만 부 기념 스페셜 에디션),오르세 미술관,20200505,예술/대중문화,16800,9.4,344,1,7,134,1
혼돈의 시대 리더의 탄생,,20200226,정치/사회,26800,9.1,712,1,13,135,1
아홉 살 마음 사전,,20170310,어린이(초등),11000,9.6,168,0,10,136,1
부자의 언어,어떻게 살아야 부자가 되는지 묻는 아들에게,20200325,경제/경영,16800,9.7,396,1,6,137,1
42가지 마음의 색깔(양장본 HardCover),감정을 표현하는 법을 배워요,20191223,유아(0~7세),14000,9.5,92,1,11,138,1
월가의 영웅(전설로 떠나는)(개정판 2판)(양장본 HardCover),주식투자에서 상식으로 성공하는 법,20170417,경제/경영,23000,9.7,488,1,6,139,1
소설 보다: 봄 2020,,20200317,소설,3500,9.6,156,0,13,140,1
지금 이대로 좋다(2020 여름 리커버 에디션),자유롭고 행복하고 싶은 이들에게 전하는 법륜스님의 희망편지,20191030,시/에세이,14800,9.5,272,1,9,141,1
마음의 결,결을 따라 풀어낸 당신의 마음 이야기,20190508,시/에세이,13800,9.3,264,0,5,142,1
우리의 불행은 당연하지 않습니다,대한민국의 불편한 진실을 직시하다,20200306,정치/사회,16500,9.4,260,1,17,143,1
앞으로 3년 경제전쟁의 미래(환율과 금리로 보는),"불안한 미래, 나를 지켜줄 서바이벌 가이드",20190802,경제/경영,18000,9.4,388,1,15,144,1
배움의 발견,"나의 특별한 가족, 교육, 그리고 자유의 이야기",20200105,시/에세이,18000,9.4,520,1,6,145,1
달 샤베트(그림책이 참 좋아 19),,20140610,유아(0~7세),12000,9.5,32,0,5,146,1
이게 정말 마음일까?(양장본 HardCover),,20200224,어린이(초등),13000,9.7,32,0,11,147,1
싱글맘 부동산 경매로 홀로서기,‘채널A 서민갑부 이선미’가 들려주는 실전 경매 투자 노하우,20200320,경제/경영,16000,9.6,308,0,16,148,1
한중록(한국고전문학전집 3),,20100828,소설,15000,9.3,485,1,3,149,1
유 미 에브리싱(You Me Everything),,20200310,소설,15800,9.2,460,1,8,150,1
장수탕 선녀님(책 읽는 곰 7)(양장본 HardCover),,20120824,유아(0~7세),11000,9.8,44,0,7,151,1
트렌드 코리아 2020,서울대 소비트렌드 분석센터의 2020 전망,20191024,경제/경영,18000,8.7,448,1,12,152,1
백년운동,척추 관절 아프지 않게 100세까지 운동하는 방법,20191031,건강,19500,9.8,484,0,4,153,1
"그리스 로마 신화. 16: 페르세우스, 영웅 신화의 시작(만화로 읽는 초등 인문학)(양장본 HardCover)",,20200414,어린이(초등),12000,9.7,220,1,31,154,1
90년생이 온다,"간단함, 병맛, 솔직함으로 기업의 흥망성쇠를 좌우하는",20181116,경제/경영,14000,8.9,336,1,8,155,1
역시 내 청춘 러브코메디는 잘못됐다. 14(L노벨(L Novel)),,20200410,소설,9000,9.8,560,0,23,156,1
만복이네 떡집(난 책읽기가 좋아 3단계 54),,20100528,어린이(초등),8500,9.7,52,0,7,157,1
해외 소싱 마스터,온라인 커머스로 성공한 사람들의 비밀,20200102,경제/경영,18000,9.5,312,1,9,158,1
삼국지톡. 1,,20200408,역사/문화,14500,9.6,216,0,7,159,1
열두 살에 부자가 된 키라(꿈을 이루게 도와주는 자기경영 동화 1)(양장본 HardCover),,20141023,어린이(초등),13000,9.7,245,0,14,160,1
나의 월급 독립 프로젝트,3년 만에 30억 벌고 퇴사한 슈퍼개미의 실전 주식투자 생중계,20190422,경제/경영,18000,9.1,260,1,13,161,1
나는 무조건 합격하는 공부만 한다,"26살, 9개월 만에 사법시험을 패스한 이윤규 변호사의 패턴 공부법",20191216,자기계발,15000,9.1,304,1,18,162,1
시를 잊은 그대에게(리커버),공대생의 가슴을 울린 시 강의,20200316,시/에세이,15000,9.2,300,1,10,163,1
자존감 수업,하루에 하나 나를 사랑하게 되는 자존감 회복 훈련,20160901,인문,14000,9.2,304,1,6,164,1
디커플링(양장본 HardCover),,20190930,경제/경영,24800,9.4,496,1,4,165,1
체리새우: 비밀글입니다(문학동네청소년 42),제9회 문학동네청소년문학상 대상 수상작,20190128,소설,11500,9.7,200,1,12,166,1
해커스 토익 스타트 리스닝(Listening) LC(2020)(개정판 4판),초보를 위한 토익 입문서 | 무료 교재 MP3 제공,20200309,외국어,14900,9.8,572,0,14,167,1
